ID,ID_original,GUID,Date (GMT),URL,Post_Title,Q1,Q2,Q3_1_og,Q3_2_og,Train,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_clean,text_content,image_data_url,final_input,GPT_41_finetune_1,GPT_41_finetune_1_raw,GPT_41_finetune_1_1,GPT_41_finetune_1_2,GPT_41_finetune_1_3,GPT_41_finetune_1_4,GPT_41_finetune_1_5,GPT_41_finetune_1_6,GPT_41_finetune_1_7,GPT_41_finetune_1_8
1640,7585,6a692275-698d-436d-a9e9-2953e85580a2,2018-01-11 21:20:28,https://www.usatoday.com/story/experience/beach/new-hampshire/active-vacation-guide/2018/01/11/marco-rubio-once-key-player-senate-immigration-deal-but-not-time/1025049001/,"Marco Rubio was once a key player in a Senate immigration deal, but not this time",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Marco Rubio was once a key player in a Senate immigration deal, but not this time",,"Marco Rubio was once a key player in a Senate immigration deal, but not this time","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
584,2882,66a4d708-50fa-4d04-b849-fdf7afa19bec,2018-01-10 23:24:03,http://www.chicagotribune.com/news/opinion/editorials/ct-edit-trump-immigration-deal-20180110-story.html,Editorial: Trump goes looking for an immigration deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Editorial: Trump goes looking for an immigration deal,,Editorial: Trump goes looking for an immigration deal,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1997,491,0aaa0986-a0d7-4e0b-8ce5-fb11f1bd096d,2018-01-28 00:03:22,http://thehill.com/latino/370872-five-hurdles-to-getting-an-immigration-deal,Five hurdles to getting an immigration deal,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",Five hurdles to getting an immigration deal,,Five hurdles to getting an immigration deal,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1043,4974,509d3d4d-284a-4865-8e40-5b7076ca3e20,2018-01-09 17:03:47,https://www.washingtonpost.com/news/politics/wp/2018/01/09/for-18-billion-you-could-build-318-miles-of-border-wall-out-of-dollar-bills/,"For $18 billion, you could build 318 miles of border wall — out of dollar bills",1,2,1,7,1,1,0,0,0,0,0,1,0,"[1, 0, 0, 0, 0, 0, 1, 0]","For $18 billion, you could build 318 miles of border wall — out of dollar bills",,"For $18 billion, you could build 318 miles of border wall — out of dollar bills","[1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0
353,1723,8e4a30d9-4ce0-475f-a464-550eb0c9871b,2018-01-10 18:09:34,https://www.huffingtonpost.com/entry/trump-administration-ordered-daca-in-place_us_5a55931fe4b0b117f880754d,halting the administration’s plan to roll back protections for certain undocumented immigrants,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",halting the administration’s plan to roll back protections for certain undocumented immigrants,,halting the administration’s plan to roll back protections for certain undocumented immigrants,"[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,1,0,0,1,0
1280,5926,a2935805-5ccb-4caa-92e7-45f6da8c78a8,2018-01-11 01:39:11,http://www.chicagotribune.com/news/opinion/editorials/ct-edit-trump-immigration-deal-20180110-story.html,Trump goes looking for an immigration deal - Chicago Tribune,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump goes looking for an immigration deal - Chicago Tribune,,Trump goes looking for an immigration deal - Chicago Tribune,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
269,1328,fed559cb-7e12-477c-bf13-485ae150ee11,2018-01-11 15:52:42,https://www.nytimes.com/aponline/2018/01/11/us/politics/ap-us-immigrant-detained-abortion.html,4th Immigrant Teen in Custody Says US Preventing Abortion,1,1,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",4th Immigrant Teen in Custody Says US Preventing Abortion,,4th Immigrant Teen in Custody Says US Preventing Abortion,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
213,1030,81cdae37-08a9-45bf-9f1a-2a4439cb72ea,2018-01-12 04:31:49,http://www.breitbart.com/news/gop-lawmaker-proposes-bill-to-end-tps-grant-residency-to-400k-tps-immigrants/,"GOP lawmaker proposes bill to end TPS, grant residency to 400K TPS immigrants",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","GOP lawmaker proposes bill to end TPS, grant residency to 400K TPS immigrants",,"GOP lawmaker proposes bill to end TPS, grant residency to 400K TPS immigrants","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
926,4462,72041967-82e3-403f-845f-472dade78849,2018-01-02 23:17:30,http://dailycaller.com/2018/01/02/scalise-urges-congress-to-balance-budget-reform-welfare-and-secure-the-border-video/,Scalise: No Deal On DACA Without Border Wall,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Scalise: No Deal On DACA Without Border Wall,,Scalise: No Deal On DACA Without Border Wall,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
508,2487,bac2cb0e-3fcc-4ccd-a5ad-b3577c297787,2018-01-12 18:59:00,https://www.nytimes.com/2018/01/12/us/politics/homeland-security-border-wall-waivers.html?partner=rss&emc=rss,Trump Administration Wants More Control Over U.S. Lands for Border Wall,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump Administration Wants More Control Over U.S. Lands for Border Wall,,Trump Administration Wants More Control Over U.S. Lands for Border Wall,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
891,4298,0b097ba8-6adc-4f6a-aace-cb2ab45d969f,2018-01-09 03:12:27,http://www.cnn.com/2018/01/08/opinions/border-wall-cartels-trump-opinion-driver/index.html,Trump's Mexico wall would be a gift to the drug cartels (Opinion) - CNN,1,2,6,2,1,0,1,0,0,0,1,0,0,"[0, 1, 0, 0, 0, 1, 0, 0]",Trump's Mexico wall would be a gift to the drug cartels (Opinion) - CNN,,Trump's Mexico wall would be a gift to the drug cartels (Opinion) - CNN,"[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",0,1,0,0,0,1,0,0
1447,6718,daddfd05-7d3e-4ab4-b73e-d0f2468afb29,2018-01-03 19:08:57,https://www.nbcnews.com/news/latino/video-ad-kind-snacks-founder-tackles-plight-border-kindness-n834136,"In video ad, KIND Snacks founder tackles plight of border with 'kindness'",1,2,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]","In video ad, KIND Snacks founder tackles plight of border with 'kindness'",,"In video ad, KIND Snacks founder tackles plight of border with 'kindness'","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
729,3600,4971362d-4c39-4fc3-8ff2-f117737d55c9,2018-01-10 20:44:26,https://www.nytimes.com/2018/01/10/us/7-eleven-raids-ice.html,Immigration Agents Target 7-Eleven Stores in Push to Punish Employers,1,2,2,1,1,1,1,0,0,0,0,0,0,"[1, 1, 0, 0, 0, 0, 0, 0]",Immigration Agents Target 7-Eleven Stores in Push to Punish Employers,,Immigration Agents Target 7-Eleven Stores in Push to Punish Employers,"[1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,1,0
1831,8441,2e0a1fda-bd13-408b-a51d-b3f2f03c83f4,2018-01-11 20:56:51,http://dailycaller.com/2018/01/10/liberals-triggered-by-pregnant-russian-women-coming-to-america-and-giving-birth-to-anchor-babies-video/,Liberals Triggered By Pregnant Russian Women Coming To America And Giving Birth To Anchor Babies,1,2,6,3,1,0,0,1,0,0,1,0,0,"[0, 0, 1, 0, 0, 1, 0, 0]",Liberals Triggered By Pregnant Russian Women Coming To America And Giving Birth To Anchor Babies,,Liberals Triggered By Pregnant Russian Women Coming To America And Giving Birth To Anchor Babies,"[0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]",0,0,0,0,1,1,0,0
1316,6084,052a18e2-26c0-445b-a1e2-cf3e2013f7b7,2018-01-08 12:55:09,http://www.latimes.com/opinion/op-ed/la-oe-stenglein-hudak-cbp-border-buildup-20180108-story.html,"Even with 5,000 new agents, it won't be easy to Make the Border Great Again",1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]","Even with 5,000 new agents, it won't be easy to Make the Border Great Again",,"Even with 5,000 new agents, it won't be easy to Make the Border Great Again","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1320,6106,8e22ef85-916e-4755-bff5-d3312939046b,2018-01-09 23:10:39,https://www.nytimes.com/2018/01/09/us/politics/trump-daca-immigration.html,Trump Says He Is Open to Sweeping Deal on Immigration,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump Says He Is Open to Sweeping Deal on Immigration,,Trump Says He Is Open to Sweeping Deal on Immigration,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1828,8417,dd8d9102-1aa1-4494-b44c-da1af907903c,2018-01-11 17:04:25,https://www.washingtonpost.com/local/public-safety/another-pregnant-immigrant-teen-asks-judge-to-allow-access-to-abortion/2018/01/11/502419d0-f6e4-11e7-b34a-b85626af34ef_story.html,Another pregnant immigrant teen asks judge to allow access to abortion,1,1,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",Another pregnant immigrant teen asks judge to allow access to abortion,,Another pregnant immigrant teen asks judge to allow access to abortion,"[0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0]",0,0,1,1,0,0,0,0
1416,6571,3726abe3-d3db-4820-b265-73a9569c2a9b,2018-01-12 09:48:32,https://www.yahoo.com/news/m/4d9cb63c-eb78-3a25-9e99-723b9d55ca57/ss_trump-derides-protections-for.html,Trump derides protections for immigrants from ‘shithole’ countries,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump derides protections for immigrants from ‘shithole’ countries,,Trump derides protections for immigrants from ‘shithole’ countries,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
273,1344,b79040d3-cf5f-4aa6-aacd-7bf1378ce62a,2018-01-12 14:17:22,http://www.foxnews.com/politics/2018/01/12/trump-hits-back-at-outrage-over-tough-immigration-language-denies-reports.html,"Trump hits back at outrage over 'tough'immigration language, denies reports",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Trump hits back at outrage over 'tough'immigration language, denies reports",,"Trump hits back at outrage over 'tough'immigration language, denies reports","[0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,1,0,1
44,216,c6bdd998-1269-4373-b35a-648329a2deed,2018-01-10 18:40:14,https://www.yahoo.com/news/latest-trumps-tone-immigration-deal-pleases-schumer-203227928--politics.html,The Latest: Trump suggests 2-phase immigration deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",The Latest: Trump suggests 2-phase immigration deal,,The Latest: Trump suggests 2-phase immigration deal,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
990,4721,068e8828-55e2-4332-97d4-06d5821dd02b,2018-01-04 16:03:38,https://www.washingtonpost.com/politics/congress/trump-to-push-immigration-plan-in-meeting-with-gop-senators/2018/01/04/c9a892ea-f167-11e7-95e3-eff284e71c8d_story.html,Trump to push immigration plan in meeting with GOP senators,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump to push immigration plan in meeting with GOP senators,,Trump to push immigration plan in meeting with GOP senators,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
652,3216,b02f122c-f35e-4c11-8a49-942c7ab96af2,2018-01-13 22:52:00,http://www.cnn.com/2018/01/13/politics/trump-remark-reaction/index.html,These lawmakers were in the Trump immigration meeting. Here's what they had to say.,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",These lawmakers were in the Trump immigration meeting. Here's what they had to say.,,These lawmakers were in the Trump immigration meeting. Here's what they had to say.,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1877,8619,60ba806b-bf11-44df-aa15-f8ea061d2f59,2018-01-14 01:33:24,http://www.foxnews.com/us/2018/01/14/greyhound-bus-chased-by-police-after-illegal-immigrant-threatens-passengers.html,Greyhound bus chased by police after illegal immigrant threatens passengers,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Greyhound bus chased by police after illegal immigrant threatens passengers,,Greyhound bus chased by police after illegal immigrant threatens passengers,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1908,22,e53a2647-4e4b-4352-a201-c55c5b92768c,2018-01-26 17:41:36,http://thehill.com/homenews/administration/370897-trump-calls-cryin-chuck-schumer-an-obstacle-to-immigration-deal,Trump calls 'Cryin Chuck Schumer'an obstacle to immigration deal,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump calls 'Cryin Chuck Schumer'an obstacle to immigration deal,,Trump calls 'Cryin Chuck Schumer'an obstacle to immigration deal,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1969,359,ebc3e049-17cc-45d8-a637-317604edd3e7,2018-02-03 09:04:11,https://www.huffingtonpost.com/entry/bill-maher-donald-trump-mexico-border-wall_us_5a7564a0e4b0905433b44c88?section=us_tv,Bill Maher To Trump Fans: Just Admit He Duped You About Mexico Border Wall,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Bill Maher To Trump Fans: Just Admit He Duped You About Mexico Border Wall,,Bill Maher To Trump Fans: Just Admit He Duped You About Mexico Border Wall,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1796,8302,58293d61-5ba8-4c6e-b900-16bf3001f6ab,2018-01-13 07:07:25,http://www.foxnews.com/politics/2018/01/12/war-words-escalates-over-trumps-immigration-comments.html,War of words escalates over Trump's immigration comments | Fox News,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",War of words escalates over Trump's immigration comments | Fox News,,War of words escalates over Trump's immigration comments | Fox News,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
121,582,9f0c46f6-bba6-4b56-b0a3-22331c5b7bf8,2018-01-11 12:22:46,http://www.nbcnews.com/news/us-news/immigration-agents-raid-7-eleven-stores-nationwide-arrest-21-people-n836531,"Immigration agents raid 7-Eleven stores nationwide, arrest 21 people in biggest crackdown of Trump era - NBC News",1,1,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","Immigration agents raid 7-Eleven stores nationwide, arrest 21 people in biggest crackdown of Trump era - NBC News",,"Immigration agents raid 7-Eleven stores nationwide, arrest 21 people in biggest crackdown of Trump era - NBC News","[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]",0,1,0,0,0,0,1,0
1758,8135,2e717d09-0854-420c-9ff9-78ab97519cd1,2018-01-04 22:11:02,http://abcnews.go.com/Politics/stake-lawmakers-work-immigration-deal/story?id=52146808,What's at stake as lawmakers work out immigration deal,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",What's at stake as lawmakers work out immigration deal,,What's at stake as lawmakers work out immigration deal,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
1155,5466,be1278b7-d340-42e2-94de-650fc8ce1e9b,2018-01-09 19:03:03,http://www.cnn.com/transcripts/1801/09/cnr.02.html,Trump Testimony for Special Counsel; Immigration Standoff Threatens Budget Deal. Oprah Intrigued About Running; HHS Nominee Faces Hearing; Bipartisan Meeting on Immigration. Aired 9:30-10:00a,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump Testimony for Special Counsel; Immigration Standoff Threatens Budget Deal. Oprah Intrigued About Running; HHS Nominee Faces Hearing; Bipartisan Meeting on Immigration. Aired 9:30-10:00a,,Trump Testimony for Special Counsel; Immigration Standoff Threatens Budget Deal. Oprah Intrigued About Running; HHS Nominee Faces Hearing; Bipartisan Meeting on Immigration. Aired 9:30-10:00a,"[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",1,0,0,0,0,1,1,0
728,3599,a04fc193-247d-4573-a69f-61872ae436a7,2018-01-13 02:30:14,http://www.latimes.com/politics/la-na-pol-trump-gop-immigration-20180112-story.html,Trump is transforming the GOP against legal immigration. Will Congress follow?,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump is transforming the GOP against legal immigration. Will Congress follow?,,Trump is transforming the GOP against legal immigration. Will Congress follow?,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1768,8185,5627c7c6-e9df-4f04-b7c5-a662924fb7e1,2018-01-14 23:44:31,http://www.breitbart.com/video/2018/01/14/rand-paul-cant-immigration-reform-everybodys-calling-trump-racist/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,Rand Paul: We Can’t Do Immigration Reform ‘If Everybody’s Out There Calling’ Trump a ‘Racist’,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Rand Paul: We Can’t Do Immigration Reform ‘If Everybody’s Out There Calling’ Trump a ‘Racist’,,Rand Paul: We Can’t Do Immigration Reform ‘If Everybody’s Out There Calling’ Trump a ‘Racist’,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
991,4723,22e37677-b8e4-422d-a6c9-a77801c63231,2018-01-13 00:08:44,http://www.breitbart.com/news/trump-partly-denies-also-defends-vulgar-immigrant-comments/,"Trump partly denies, also defends vulgar immigrant comments",1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]","Trump partly denies, also defends vulgar immigrant comments",,"Trump partly denies, also defends vulgar immigrant comments","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
320,1579,ef235bb7-d2b2-42af-a600-09fa8e7c590a,2018-01-12 15:38:59,http://thehill.com/homenews/senate/368681-dem-senator-apologizes-to-immigrants-for-trump-shithole-comment,Dem senator apologizes to immigrants for Trump ’s---hole’ comment,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Dem senator apologizes to immigrants for Trump ’s---hole’ comment,,Dem senator apologizes to immigrants for Trump ’s---hole’ comment,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
17,89,a67329c6-1c98-4004-80d2-85c643232550,2018-01-10 05:09:30,https://www.yahoo.com/news/trump-meet-lawmakers-search-immigration-compromise-110218502.html,"Trump calls for two-step process on immigration, pushes bipartisan deal",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump calls for two-step process on immigration, pushes bipartisan deal",,"Trump calls for two-step process on immigration, pushes bipartisan deal","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
404,1923,7382831c-4baa-4789-9345-f5ebd397134f,2018-01-10 08:29:47,http://www.breitbart.com/video/2018/01/09/flake-i-was-surprised-at-president-trumps-flexibility-during-immigration-meeting/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,Flake: I Was ‘Surprised’ at President Trump’s ‘Flexibility’ During Immigration Meeting,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Flake: I Was ‘Surprised’ at President Trump’s ‘Flexibility’ During Immigration Meeting,,Flake: I Was ‘Surprised’ at President Trump’s ‘Flexibility’ During Immigration Meeting,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
770,3763,b8226d3c-d2ba-44ac-92d6-212cac1680f1,2018-01-11 17:08:41,https://www.yahoo.com/news/us-judge-blocks-trump-move-rescinding-immigrant-program-062641229.html,US judge blocks Trump move rescinding immigrant program,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",US judge blocks Trump move rescinding immigrant program,,US judge blocks Trump move rescinding immigrant program,"[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,1,0,1,1,0
492,2407,7d72dc52-c97f-44ca-992d-83efadc00fa2,2018-01-10 19:56:15,http://www.breitbart.com/news/immigration-agents-descend-on-dozens-of-7-eleven-stores/,Immigration agents descend on dozens of 7-Eleven stores,1,2,1,2,1,1,1,0,0,0,0,0,0,"[1, 1, 0, 0, 0, 0, 0, 0]",Immigration agents descend on dozens of 7-Eleven stores,,Immigration agents descend on dozens of 7-Eleven stores,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1672,7766,dc54bdaf-c298-4d99-a2bc-92623c3a6182,2018-01-10 00:47:36,http://www.nbcnews.com/politics/first-read/trump-his-border-wall-remain-biggest-wild-cards-immigration-fight-n836011,Trump and his border wall remain biggest wild cards in immigration fight,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump and his border wall remain biggest wild cards in immigration fight,,Trump and his border wall remain biggest wild cards in immigration fight,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
218,1055,065f3592-e610-4f22-bb28-c7fb60ada370,2018-01-09 03:39:45,http://www.breitbart.com/big-government/2018/01/08/mandatory-e-verify-trumps-most-popular-immigration-reform-left-out-of-daca-amnesty-discussions/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,Mandatory E-Verify–Trump’s Most Popular Immigration Reform Left Out of DACA Amnesty Discussions,1,2,1,6,1,1,0,0,0,0,1,0,0,"[1, 0, 0, 0, 0, 1, 0, 0]",Mandatory E-Verify–Trump’s Most Popular Immigration Reform Left Out of DACA Amnesty Discussions,,Mandatory E-Verify–Trump’s Most Popular Immigration Reform Left Out of DACA Amnesty Discussions,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1073,5111,be661696-7c1f-42ba-ada8-1169c5a4961d,2018-01-10 19:55:34,http://www.washingtonpost.com/news/wonk/wp/2018/01/10/from-apple-to-koch-big-businesses-say-trump-is-wrong-on-immigration/,"From Apple to Koch, big businesses say Trump is wrong on immigration",1,2,8,6,1,0,0,0,0,0,1,0,1,"[0, 0, 0, 0, 0, 1, 0, 1]","From Apple to Koch, big businesses say Trump is wrong on immigration",,"From Apple to Koch, big businesses say Trump is wrong on immigration","[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,1,0,0
27,118,5f22b40f-75cb-4a21-bd3f-b9f172f39e82,2018-01-09 18:19:26,http://www.foxnews.com/entertainment/2018/01/09/cnn-s-chris-cuomo-urges-americans-to-get-woke-while-denouncing-border-wall.html?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+foxnews%2fentertainment+%28internal+-+entertainment+-+mixed%29,CNN’s Chris Cuomo urges Americans to ‘get woke’ while denouncing border wall,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",CNN’s Chris Cuomo urges Americans to ‘get woke’ while denouncing border wall,,CNN’s Chris Cuomo urges Americans to ‘get woke’ while denouncing border wall,"[0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0]",0,0,0,0,1,1,0,0
818,3978,2dcac268-31d3-4496-b4cc-1243831d0771,2018-01-04 02:20:15,http://www.breitbart.com/texas/2018/01/03/one-texas-county-reports-52-dead-migrants-2017/?utm_source=feedburner&utm_medium=feed&utm_campaign=feed%3a+breitbart+%28breitbart+news%29,One Texas County Reports 52 Dead Migrants in 2017,1,2,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",One Texas County Reports 52 Dead Migrants in 2017,,One Texas County Reports 52 Dead Migrants in 2017,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
1941,224,fe432113-f7dc-4e30-9bf9-57cc4f4de575,2018-02-05 19:52:50,http://www.foxnews.com/politics/2018/02/05/bipartisan-immigration-bill-surfaces-trump-knocks-it-down.html,"Bipartisan immigration bill surfaces, Trump knocks it down",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Bipartisan immigration bill surfaces, Trump knocks it down",,"Bipartisan immigration bill surfaces, Trump knocks it down","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
